"minute" "cpu" "ram"
"1608" 1608 0 7.81518134208257
"1609" 1609 0 7.81381287927624
"1610" 1610 0 7.81870318091894
"1611" 1611 0 7.81251389296416
"1612" 1612 0 7.81603574365928
"1613" 1613 0.8 7.8147367672295
"1614" 1614 0 7.8147367672295
"1615" 1615 0.8 7.81695964149484
"1616" 1616 0 7.81781403516572
"1617" 1617 0 7.81603574365928
"1618" 1618 0 7.8147367672295
"1619" 1619 0 7.81695964149484
"1620" 1620 0 7.81025629626336
"1621" 1621 0 7.81336830639963
"1622" 1622 0.8 7.81384761752336
"1623" 1623 0 7.8147367672295
"1624" 1624 0 7.81251389296416
"1625" 1625 0 7.81695964149484
"1626" 1626 0 7.8147367672295
"1627" 1627 0 7.81873794090712
"1628" 1628 0 7.81381287927624
"1629" 1629 0 7.8160704917887
"1630" 1630 0 7.8147367672295
"1631" 1631 0 7.81162474325803
"1632" 1632 0 7.8115900148932
"1633" 1633 0 7.80936715051014
"1634" 1634 0 7.8115900148932
"1635" 1635 0 7.81251389296416
"1636" 1636 0.8 7.81381287927624
"1637" 1637 0 7.81695964149484
"1638" 1638 0 7.81784879120098
"1639" 1639 0 7.81429219237643
"1640" 1640 0 7.8160704917887
"1641" 1641 0 7.81740421634791
"1642" 1642 0 7.82051624031939
"1643" 1643 0 7.8134030426703
"1644" 1644 0 7.81470202502945
"1645" 1645 0 7.81470202502945
"1646" 1646 0 7.81784879120098
"1647" 1647 0 7.81784879120098
"1648" 1648 0 7.8147367672295
"1649" 1649 0 7.81029101869881
"1650" 1650 0.8 7.81247916064641
"1651" 1651 0 7.81025629626336
"1652" 1652 0 7.81247916064641
"1653" 1653 0 7.82007166546631
"1654" 1654 0 7.81562591693563
"1655" 1655 0 7.81914775379554
"1656" 1656 0 7.81651506664176
"1657" 1657 0.8 7.81470202502945
"1658" 1658 0 7.81562591693563
"1659" 1659 0 7.81247916064641
"1660" 1660 0 7.81784879120098
"1661" 1661 0 7.81247916064641
"1662" 1662 0 7.8134030426703
"1663" 1663 0 7.8147367672295
"1664" 1664 0 7.81962709061325
"1665" 1665 0 7.81562591693563
"1666" 1666 0 7.8134030426703
"1667" 1667 0.8 7.80895729413961
"1668" 1668 0 7.81562591693563
"1669" 1669 0 7.80806814443348
"1670" 1670 0.8 7.81118016840496
"1671" 1671 0.8 7.81470202502945
"1672" 1672 0 7.81518134208257
"1673" 1673 0 7.8134030426703
"1674" 1674 0 7.81295846781723
"1675" 1675 0 7.81651506664176
"1676" 1676 0.8 7.81247916064641
"1677" 1677 0 7.81247916064641
"1678" 1678 1.6 7.81918251576018
"1679" 1679 0 7.81425745215284
"1680" 1680 0 7.81562591693563
"1681" 1681 0 7.81247916064641
"1682" 1682 0 7.81651506664176
"1683" 1683 0 7.81118016840496
"1684" 1684 0.8 7.81206931811109
"1685" 1685 0 7.81247916064641
"1686" 1686 0 7.8107355935519
"1687" 1687 0 7.81118016840496
"1688" 1688 0.8 7.81118016840496
"1689" 1689 0.8 7.81518134208257
"1690" 1690 0 7.82140539002552
"1691" 1691 0 7.81873794090712
"1692" 1692 0 7.81025629626336
"1693" 1693 0 7.81740421634791
"1694" 1694 0 7.81873794090712
"1695" 1695 0 7.81429219237643
"1696" 1696 0 7.81962709061325
"1697" 1697 0 7.81873794090712
"1698" 1698 0.8 7.82096081517245
"1699" 1699 0 7.81873794090712
"1700" 1700 0 7.81962709061325
"1701" 1701 0 7.81740421634791
"1702" 1702 0 7.81206931811109
"1703" 1703 0 7.81518134208257
"1704" 1704 0 7.81562591693563
"1705" 1705 0 7.81118016840496
"1706" 1706 0 7.81429219237643
"1707" 1707 0 7.81740421634791
"1708" 1708 0.8 7.81429219237643
"1709" 1709 0 7.80762356958041
"1710" 1710 0 7.81559117078267
"1711" 1711 0.8 7.81651506664176
"1712" 1712 0 7.81429219237643
"1713" 1713 0.8 7.81651506664176
"1714" 1714 0 7.81873794090712
"1715" 1715 0 7.81873794090712
"1716" 1716 0 7.82007166546631
"1717" 1717 0 7.81736946228911
"1718" 1718 0 7.81873794090712
"1719" 1719 1.6 7.81429219237643
"1720" 1720 0 7.81651506664176
"1721" 1721 0 7.81518134208257
"1722" 1722 0 7.81336830639963
"1723" 1723 0 7.81114544201659
"1724" 1724 0 7.81559117078267
"1725" 1725 0 7.82096081517245
"1726" 1726 0 7.81429219237643
"1727" 1727 0 7.81740421634791
"1728" 1728 0 7.81651506664176
"1729" 1729 0 7.81873794090712
"1730" 1730 0.8 7.81562591693563
"1731" 1731 0 7.81651506664176
"1732" 1732 0 7.81562591693563
"1733" 1733 0 7.81829336605405
"1734" 1734 0 7.82051624031939
"1735" 1735 0 7.81873794090712
"1736" 1736 0 7.81429219237643
"1737" 1737 0 7.81562591693563
"1738" 1738 0.8 7.81206931811109
"1739" 1739 0.8 7.80806814443348
"1740" 1740 0 7.81429219237643
"1741" 1741 0 7.81562591693563
"1742" 1742 0 7.81518134208257
"1743" 1743 0 7.81206931811109
"1744" 1744 0.8 7.81518134208257
"1745" 1745 0 7.8115900148932
"1746" 1746 0 7.8147367672295
"1747" 1747 0 7.81251389296416
"1748" 1748 0 7.8120345877698
"1749" 1749 0.8 7.8147367672295
"1750" 1750 0 7.8147367672295
"1751" 1751 0 7.81384761752336
"1752" 1752 0.8 7.81384761752336
"1753" 1753 0 7.8147367672295
"1754" 1754 0 7.81118016840496
"1755" 1755 0.8 7.8147367672295
"1756" 1756 0 7.8160704917887
"1757" 1757 0 7.81918251576018
"1758" 1758 0 7.81918251576018
"1759" 1759 0 7.82003689954875
"1760" 1760 0 7.81695964149484
"1761" 1761 0 7.82096081517245
"1762" 1762 0 7.81784879120098
"1763" 1763 0 7.82007166546631
"1764" 1764 0.8 7.81784879120098
"1765" 1765 0.8 7.81562591693563
"1766" 1766 0 7.81603574365928
"1767" 1767 0 7.81381287927624
"1768" 1768 0 7.81695964149484
"1769" 1769 0.8 7.81918251576018
"1770" 1770 0.8 7.81559117078267
"1771" 1771 0 7.8147367672295
"1772" 1772 0.8 7.81381287927624
"1773" 1773 0 7.8147367672295
"1774" 1774 0 7.8147367672295
"1775" 1775 0 7.81914775379554
"1776" 1776 0 7.8147367672295
"1777" 1777 0 7.8160704917887
"1778" 1778 0 7.82229453973166
"1779" 1779 0 7.82007166546631
"1780" 1780 0.8 7.81251389296416
"1781" 1781 0 7.81695964149484
"1782" 1782 0 7.81603574365928
"1783" 1783 0 7.81784879120098
"1784" 1784 0 7.81695964149484
"1785" 1785 0 7.81695964149484
"1786" 1786 0 7.81918251576018
"1787" 1787 0 7.81962709061325
"1788" 1788 0 7.81788354754528
"1789" 1789 0 7.8147367672295
"1790" 1790 0.8 7.81695964149484
"1791" 1791 0.8 7.81695964149484
"1792" 1792 0 7.81873794090712
"1793" 1793 0 7.8147367672295
"1794" 1794 0 7.81918251576018
"1795" 1795 0 7.81825860804233
"1796" 1796 0 7.81962709061325
"1797" 1797 0 7.82270433680841
"1798" 1798 0 7.82184996487858
"1799" 1799 0 7.82051624031939
"1800" 1800 0 7.81962709061325
